dataset,image,method,psnr,ssim
APTOS,0db1d8dcf219.png,srcnn,38.25345131255527,0.8991891821258235
APTOS,0dbe6c26cedc.png,bicubic,38.30082122366205,0.8843473993752976
APTOS,0dbe6c26cedc.png,espcn,38.52972658640832,0.9638772383668762
APTOS,0dbe6c26cedc.png,fsrcnn,29.31821395065829,0.950469022735685
APTOS,0dbe6c26cedc.png,srcnn,38.8656325498698,0.9045599272492639
APTOS,0e0003ddd8df.png,bicubic,36.649519746609094,0.8847705164030906
APTOS,0e0003ddd8df.png,espcn,36.05020271969024,0.9198054782479151
APTOS,0e0003ddd8df.png,fsrcnn,32.76029919012414,0.8759792295903365
APTOS,0e0003ddd8df.png,srcnn,36.70827668199293,0.9188762506380858
APTOS,0e3572b5884a.png,bicubic,36.51065203871109,0.881445826286578
APTOS,0e3572b5884a.png,espcn,35.77286678644039,0.9136380030678013
APTOS,0e3572b5884a.png,fsrcnn,30.580095363216397,0.8692270753445251
APTOS,0e3572b5884a.png,srcnn,36.48851404725758,0.9125290581167572
APTOS,0e43c8298fc0.png,bicubic,36.656708259549475,0.8769896572176198
APTOS,0e43c8298fc0.png,espcn,36.429345405219735,0.9491834100023578
APTOS,0e43c8298fc0.png,fsrcnn,31.445302886929234,0.9441216482167345
APTOS,0e43c8298fc0.png,srcnn,36.643555712747556,0.8901038789899519
APTOS,0e94cd271c00.png,bicubic,38.43988813920866,0.8894578672028004
APTOS,0e94cd271c00.png,espcn,38.65469755691199,0.9103421796011996
APTOS,0e94cd271c00.png,fsrcnn,33.11423658121256,0.8327327585897977
APTOS,0e94cd271c00.png,srcnn,39.14024692606437,0.9122870709780653
APTOS,0eced86c9db8.png,bicubic,37.069878839772606,0.8780044215032862
APTOS,0eced86c9db8.png,espcn,36.88319383337633,0.9509330209991956
APTOS,0eced86c9db8.png,fsrcnn,33.895720154667146,0.9475732806946047
APTOS,0eced86c9db8.png,srcnn,37.11864196318542,0.8919305603299027
APTOS,0ef4c61dc056.png,bicubic,37.535519484053374,0.8897362358413757
APTOS,0ef4c61dc056.png,espcn,37.448653968935325,0.9212389221988367
APTOS,0ef4c61dc056.png,fsrcnn,31.712031629376384,0.858788323035804
APTOS,0ef4c61dc056.png,srcnn,37.931536718910664,0.9286899053190901
APTOS,0f364b7d4384.png,bicubic,38.465143018780275,0.8953915968992586
APTOS,0f364b7d4384.png,espcn,31.92780406760878,0.9472298977154027
APTOS,0f364b7d4384.png,fsrcnn,27.786946827520666,0.8519853869899068
APTOS,0f364b7d4384.png,srcnn,38.22238009328537,0.9550756512054114
APTOS,0f6e645466a2.png,bicubic,38.52664638442945,0.8888771140171974
APTOS,0f6e645466a2.png,espcn,38.24291368182167,0.968754470525455
APTOS,0f6e645466a2.png,fsrcnn,29.44129819241129,0.9581043569015871
APTOS,0f6e645466a2.png,srcnn,39.13353002621537,0.9096973762637798
APTOS,0fbbd665431f.png,bicubic,39.29856515415995,0.8946979754610137
APTOS,0fbbd665431f.png,espcn,41.169547094452426,0.9617641539424495
APTOS,0fbbd665431f.png,fsrcnn,35.067748504697214,0.9274575560477425
APTOS,0fbbd665431f.png,srcnn,41.44127071009934,0.9434684427673137
APTOS,0fc6829da85b.png,bicubic,39.365959318453825,0.8967569585227873
APTOS,0fc6829da85b.png,espcn,34.45292977903377,0.9588198891559719
APTOS,0fc6829da85b.png,fsrcnn,21.176452805069133,0.44655305757432967
APTOS,0fc6829da85b.png,srcnn,42.789526104409134,0.9717557351092893
APTOS,0fe31196e0e8.png,bicubic,37.135609668964115,0.8880946799218569
APTOS,0fe31196e0e8.png,espcn,36.66131534903246,0.913688463795821
APTOS,0fe31196e0e8.png,fsrcnn,31.766703020472413,0.8594150796053524
APTOS,0fe31196e0e8.png,srcnn,37.31173437512011,0.9233293951516961
APTOS,1002b5151b8e.png,bicubic,38.46617794240262,0.8902459761064895
APTOS,1002b5151b8e.png,espcn,38.70947741723249,0.9672019425946189
APTOS,1002b5151b8e.png,fsrcnn,31.719319837700738,0.9421538345340846
APTOS,1002b5151b8e.png,srcnn,38.75840850824522,0.9090848952468212
APTOS,1002f3fe38f0.png,bicubic,38.05741784599293,0.8931614108936542
APTOS,1002f3fe38f0.png,espcn,38.04763241691767,0.9242294462560775
APTOS,1002f3fe38f0.png,fsrcnn,34.57157722877491,0.8783918958007421
APTOS,1002f3fe38f0.png,srcnn,38.36141636659338,0.9252055161548695
APTOS,103abbd8b63e.png,bicubic,37.60882552586447,0.8816433701790279
APTOS,103abbd8b63e.png,espcn,36.69845707955596,0.9577739374810327
APTOS,103abbd8b63e.png,fsrcnn,28.306235880841115,0.9521837215159907
APTOS,103abbd8b63e.png,srcnn,37.778355306407924,0.8977147002967003
APTOS,103f97a2ab15.png,bicubic,39.240208537662674,0.8965888086338673
APTOS,103f97a2ab15.png,espcn,36.639336791525714,0.9649845233785643
APTOS,103f97a2ab15.png,fsrcnn,24.680496070250374,0.7110806048980077
APTOS,103f97a2ab15.png,srcnn,41.92308370382846,0.9700936830080223
APTOS,10a5026eb8e6.png,bicubic,39.051314214966276,0.8972944787454266
APTOS,10a5026eb8e6.png,espcn,32.365488523660396,0.9506436354966287
APTOS,10a5026eb8e6.png,fsrcnn,22.790866892741867,0.6043644379373839
APTOS,10a5026eb8e6.png,srcnn,40.2786281588005,0.9654666416717902
APTOS,10bf25731c08.png,bicubic,36.771117001309854,0.8861230847028176
APTOS,10bf25731c08.png,espcn,36.31409831027564,0.9144993308220081
APTOS,10bf25731c08.png,fsrcnn,31.793543324211623,0.8670625355214195
APTOS,10bf25731c08.png,srcnn,37.006365307735294,0.9230291664938021
APTOS,10de500cf0c5.png,bicubic,37.25331143464052,0.8808065456804574
APTOS,10de500cf0c5.png,espcn,36.69724414031119,0.951219755522492
APTOS,10de500cf0c5.png,fsrcnn,29.2339821825012,0.9155212570797007
APTOS,10de500cf0c5.png,srcnn,37.24365871197905,0.8953528512296436
APTOS,10f10fd30718.png,bicubic,37.07300466489233,0.886568862337105
APTOS,10f10fd30718.png,espcn,36.699346651296224,0.9242607637259032
APTOS,10f10fd30718.png,fsrcnn,32.64397650105123,0.8832426594609588
APTOS,10f10fd30718.png,srcnn,37.34382957139711,0.9255105564512842
APTOS,10f6ef37fe43.png,bicubic,37.313989985006366,0.8891089625230647
APTOS,10f6ef37fe43.png,espcn,37.020922745090886,0.9152238924729109
APTOS,10f6ef37fe43.png,fsrcnn,33.081137111498144,0.8503185334335609
APTOS,10f6ef37fe43.png,srcnn,37.60058786547705,0.9251747550204271
APTOS,11b220a397b8.png,bicubic,37.81850240595742,0.8827722292927412
APTOS,11b220a397b8.png,espcn,37.427419949600775,0.9584602935008887
APTOS,11b220a397b8.png,fsrcnn,29.05438616973401,0.9314590553801937
APTOS,11b220a397b8.png,srcnn,37.76333733808597,0.9015486275258325
APTOS,11d8e5eaee5b.png,bicubic,36.90346441939139,0.8850044595787012
APTOS,11d8e5eaee5b.png,espcn,36.511968781281695,0.9232757178144935
APTOS,11d8e5eaee5b.png,fsrcnn,33.00178838333202,0.8862470528916778
APTOS,11d8e5eaee5b.png,srcnn,37.147431604588135,0.922350706751412
APTOS,12058bbb8299.png,bicubic,36.70506093239982,0.8846112601582584
APTOS,12058bbb8299.png,espcn,35.998544300572306,0.9203555116097147
APTOS,12058bbb8299.png,fsrcnn,31.638744320209828,0.8802181557877685
APTOS,12058bbb8299.png,srcnn,36.73977079414735,0.9218260117919376
APTOS,12ab2f6397f0.png,bicubic,37.28632674768767,0.8888238632680195
APTOS,12ab2f6397f0.png,espcn,36.92197890689005,0.9198980710822658
APTOS,12ab2f6397f0.png,fsrcnn,31.540550939604838,0.863441917889124
APTOS,12ab2f6397f0.png,srcnn,37.40495834599673,0.9225374521057201
APTOS,12ae44be0d38.png,bicubic,37.96747106704787,0.904240629960233
APTOS,12ae44be0d38.png,espcn,36.79508530854374,0.9321659933026861
APTOS,12ae44be0d38.png,fsrcnn,32.643359584369996,0.8730724535798369
APTOS,12ae44be0d38.png,srcnn,38.03366668248053,0.9401988504325903
APTOS,12b57dac703e.png,bicubic,38.04114104026491,0.8926494917947659
APTOS,12b57dac703e.png,espcn,28.725542461452427,0.9427191633793216
APTOS,12b57dac703e.png,fsrcnn,25.862413304460567,0.8571923583074197
APTOS,12b57dac703e.png,srcnn,36.149695810629076,0.9470028221965369
APTOS,12bc439d373a.png,bicubic,36.81057305340781,0.8873551298709069
APTOS,12bc439d373a.png,espcn,36.281248620321655,0.9130790420106033
APTOS,12bc439d373a.png,fsrcnn,32.9545798853922,0.8575604143508165
APTOS,12bc439d373a.png,srcnn,36.948626238950226,0.9233458528895699
APTOS,12ef75375322.png,bicubic,36.87115103316363,0.8841912367522108
APTOS,12ef75375322.png,espcn,36.52580347064645,0.9285145859853418
APTOS,12ef75375322.png,fsrcnn,29.786369264394903,0.8945293819033789
APTOS,12ef75375322.png,srcnn,37.21341068879389,0.9259694940816354
APTOS,13073f075a56.png,bicubic,37.15076315662876,0.8941085451293539
APTOS,13073f075a56.png,espcn,36.40316285910882,0.9268965585195553
APTOS,13073f075a56.png,fsrcnn,31.651248355199833,0.8727901389799021
APTOS,13073f075a56.png,srcnn,37.14580045952228,0.9327263069377197
APTOS,13c191b59ed0.png,bicubic,38.678820437382406,0.8828795156258181
APTOS,13c191b59ed0.png,espcn,38.65791672611169,0.9528981806207627
APTOS,13c191b59ed0.png,fsrcnn,30.616034846575694,0.8872703753034629
APTOS,13c191b59ed0.png,srcnn,38.672103857404224,0.9076044392124789
APTOS,13d014ccd136.png,bicubic,37.17907966615347,0.8818506286669426
APTOS,13d014ccd136.png,espcn,36.65555253218013,0.9112914907181677
APTOS,13d014ccd136.png,fsrcnn,32.05910970624024,0.8626094014593103
APTOS,13d014ccd136.png,srcnn,37.1230079426758,0.9058465849943779
APTOS,13d411c85ffd.png,bicubic,36.43810350335533,0.8836095840592043
APTOS,13d411c85ffd.png,espcn,35.5788133978157,0.9155024492236071
APTOS,13d411c85ffd.png,fsrcnn,31.984437568233737,0.8635932331965032
APTOS,13d411c85ffd.png,srcnn,36.3281380481503,0.917386815148042
APTOS,1409ab48175a.png,bicubic,37.07952403546675,0.8833116302311849
APTOS,1409ab48175a.png,espcn,36.71669791869387,0.9192500810061165
APTOS,1409ab48175a.png,fsrcnn,31.993903183368246,0.8736825345798431
APTOS,1409ab48175a.png,srcnn,37.31069593508675,0.916439143638331
APTOS,143db89c11c8.png,bicubic,38.136983636416,0.898394782252632
APTOS,143db89c11c8.png,espcn,37.951231086713044,0.9352469557256753
APTOS,143db89c11c8.png,fsrcnn,32.16899527542286,0.8727875181281993
APTOS,143db89c11c8.png,srcnn,38.4061950688157,0.9361739154772168
APTOS,14c3b41d289c.png,bicubic,38.11084046699031,0.8992740835873407
APTOS,14c3b41d289c.png,espcn,32.13288522436634,0.9491295731396053
APTOS,14c3b41d289c.png,fsrcnn,25.43978051211838,0.8103991333596442
APTOS,14c3b41d289c.png,srcnn,38.03992028839599,0.9542781187059196
APTOS,1509d097b69a.png,bicubic,37.21225961406064,0.8852906469233695
APTOS,1509d097b69a.png,espcn,36.943264771060164,0.9175644826676798
APTOS,1509d097b69a.png,fsrcnn,33.492471387188544,0.8692071402304383
APTOS,1509d097b69a.png,srcnn,37.421172783453855,0.9215331599112778
APTOS,150f92b45349.png,bicubic,37.18934330472224,0.8964381670231963
APTOS,150f92b45349.png,espcn,36.49685521946364,0.9299690407698241
APTOS,150f92b45349.png,fsrcnn,30.159175052152378,0.8673751900563316
APTOS,150f92b45349.png,srcnn,37.165220202750184,0.9322497624943371
APTOS,150fc7127582.png,bicubic,36.813619175866066,0.8809869565545818
APTOS,150fc7127582.png,espcn,36.1264894065067,0.9111458721921695
APTOS,150fc7127582.png,fsrcnn,33.02389796630503,0.865390851483392
APTOS,150fc7127582.png,srcnn,36.864964500742154,0.9103014315437482
APTOS,152db3de8120.png,bicubic,37.47533086230902,0.8836713256473537
APTOS,152db3de8120.png,espcn,36.498255758479786,0.9595280800107241
APTOS,152db3de8120.png,fsrcnn,29.75590449783281,0.952880952559911
APTOS,152db3de8120.png,srcnn,37.54266115704536,0.8995584455620627
APTOS,155e2df6bfcf.png,bicubic,36.90218703315249,0.8892025135671053
APTOS,155e2df6bfcf.png,espcn,36.24567641964007,0.9103793606063207
APTOS,155e2df6bfcf.png,fsrcnn,30.344326139019756,0.8443442027563132
APTOS,155e2df6bfcf.png,srcnn,36.91484468942633,0.9228637493093833
APTOS,15b21c80cc31.png,bicubic,36.62834649318521,0.8878617715465636
APTOS,15b21c80cc31.png,espcn,35.816051729466054,0.927042610766638
APTOS,15b21c80cc31.png,fsrcnn,31.623673562423363,0.8883813513934286
APTOS,15b21c80cc31.png,srcnn,36.650272110373606,0.9281569175447202
APTOS,15c24478ac72.png,bicubic,36.76199288550414,0.8906227844232895
APTOS,15c24478ac72.png,espcn,36.13214920947391,0.922060929143958
APTOS,15c24478ac72.png,fsrcnn,31.378747020952208,0.8681683543597257
APTOS,15c24478ac72.png,srcnn,36.8027439787513,0.9320893043310257
APTOS,15e24b73d4a7.png,bicubic,38.25418359299874,0.8960336708213439
APTOS,15e24b73d4a7.png,espcn,37.81045832206007,0.930927772039232
APTOS,15e24b73d4a7.png,fsrcnn,30.823405785038997,0.8571547744479958
APTOS,15e24b73d4a7.png,srcnn,38.40811009879543,0.9276853857768635
APTOS,15f8d769935c.png,bicubic,36.724886612390954,0.8852024902547141
APTOS,15f8d769935c.png,espcn,35.96697224791632,0.9130818929745136
APTOS,15f8d769935c.png,fsrcnn,30.87748799547182,0.8588734677377489
APTOS,15f8d769935c.png,srcnn,36.73656609913394,0.9187127452478009
APTOS,1601c939412f.png,bicubic,36.52383136106194,0.8787182810179192
APTOS,1601c939412f.png,espcn,35.810982239278566,0.9053143256644569
APTOS,1601c939412f.png,fsrcnn,30.53112108768465,0.8540300011830845
APTOS,1601c939412f.png,srcnn,36.44555591698633,0.9016152054686161
APTOS,16060f05d047.png,bicubic,37.11854529258628,0.885094974315041
APTOS,16060f05d047.png,espcn,36.984236835854524,0.9133857077692918
APTOS,16060f05d047.png,fsrcnn,32.81353626450761,0.8593536950727435
APTOS,16060f05d047.png,srcnn,37.49511292048246,0.9247018088578397
APTOS,1608c82a263f.png,bicubic,38.57327849282894,0.9008493788701291
APTOS,1608c82a263f.png,espcn,34.719252231951344,0.9554604244078964
APTOS,1608c82a263f.png,fsrcnn,24.758443432647827,0.7544292035687739
APTOS,1608c82a263f.png,srcnn,39.50722682238943,0.9599018846944207
APTOS,1633f8291a80.png,bicubic,39.091560599281514,0.8913251913299115
APTOS,1633f8291a80.png,espcn,39.71161622790456,0.9692606259328662
APTOS,1633f8291a80.png,fsrcnn,31.63227815340958,0.9444188263566066
APTOS,1633f8291a80.png,srcnn,39.54712464425071,0.9099797313690395
APTOS,164cd5a3a6cd.png,bicubic,39.3635073067161,0.8995211273501201
APTOS,164cd5a3a6cd.png,espcn,32.92596758160827,0.9625740535615455
APTOS,164cd5a3a6cd.png,fsrcnn,25.678525320930206,0.802174427611336
APTOS,164cd5a3a6cd.png,srcnn,40.619107853534004,0.9714631951970599
APTOS,165634a6167e.png,bicubic,38.06494193056331,0.8925172432834986
APTOS,165634a6167e.png,espcn,34.83679848380411,0.9473968586644119
APTOS,165634a6167e.png,fsrcnn,25.493039030859595,0.7345043543062154
APTOS,165634a6167e.png,srcnn,39.081305720104,0.9517760484944762
APTOS,165c548185f8.png,bicubic,36.9425107282538,0.8860218625111559
APTOS,165c548185f8.png,espcn,36.410225891067036,0.9109288629680984
APTOS,165c548185f8.png,fsrcnn,32.090123743740165,0.858534244140064
APTOS,165c548185f8.png,srcnn,37.050268365918605,0.9194904954713463
APTOS,174db0854291.png,bicubic,36.95160072608725,0.8866821219521093
APTOS,174db0854291.png,espcn,36.469144149057065,0.923516819694342
APTOS,174db0854291.png,fsrcnn,32.67751489130396,0.8818486676544098
APTOS,174db0854291.png,srcnn,37.1836844677538,0.9275777063095642
APTOS,1782142e17d9.png,bicubic,37.28304270197933,0.8863353528174093
APTOS,1782142e17d9.png,espcn,36.972139334754274,0.9215300543302921
APTOS,1782142e17d9.png,fsrcnn,32.045479099983034,0.8719522006909117
APTOS,1782142e17d9.png,srcnn,37.39626240481352,0.9191567208123028
APTOS,178412895d5e.png,bicubic,37.89372565294164,0.8795502269555446
APTOS,178412895d5e.png,espcn,38.040698025063556,0.9506509881370223
APTOS,178412895d5e.png,fsrcnn,29.37741898228197,0.9373981096508491
APTOS,178412895d5e.png,srcnn,38.25094976516699,0.8900583800442395
APTOS,17d7d6b092f4.png,bicubic,36.278274438119205,0.8832505481662452
APTOS,17d7d6b092f4.png,espcn,34.76497585340774,0.9544433301072025
APTOS,17d7d6b092f4.png,fsrcnn,28.061698970725107,0.9155827050080338
APTOS,17d7d6b092f4.png,srcnn,36.067562510686926,0.9013287982368973
APTOS,17d997fe1090.png,bicubic,38.92783781830198,0.8998211666349976
APTOS,17d997fe1090.png,espcn,31.85929587543624,0.9541110397741493
APTOS,17d997fe1090.png,fsrcnn,23.205872678568248,0.6099828018897528
APTOS,17d997fe1090.png,srcnn,39.58269939711704,0.9678071066033805
APTOS,17e6116b89b3.png,bicubic,37.49595497629422,0.892756163071479
APTOS,17e6116b89b3.png,espcn,36.76381416024402,0.9263212447195696
APTOS,17e6116b89b3.png,fsrcnn,29.736325971115924,0.8556553930557161
APTOS,17e6116b89b3.png,srcnn,37.344540501989584,0.9197679346796449
APTOS,17f6c7072f61.png,bicubic,36.977120364033645,0.8897043818231406
APTOS,17f6c7072f61.png,espcn,36.740461974959565,0.9231242177049852
APTOS,17f6c7072f61.png,fsrcnn,32.823881798673334,0.8790559256595637
APTOS,17f6c7072f61.png,srcnn,37.394372886355946,0.933296705589092
APTOS,184a185e7447.png,bicubic,38.96125005660779,0.8938751177673754
APTOS,184a185e7447.png,espcn,40.54543618498937,0.9666165501752344
APTOS,184a185e7447.png,fsrcnn,34.56164213346752,0.9497763119129331
APTOS,184a185e7447.png,srcnn,40.55302284733381,0.946160627811886
APTOS,18621b9ca978.png,bicubic,39.24125671163157,0.8968588077682741
APTOS,18621b9ca978.png,espcn,41.31279266134891,0.9693793062825451
APTOS,18621b9ca978.png,fsrcnn,34.88191478964622,0.9410596079436027
APTOS,18621b9ca978.png,srcnn,41.27170047132458,0.9490269211920879
APTOS,1864d3411143.png,bicubic,36.525665710551095,0.8797707019472107
APTOS,1864d3411143.png,espcn,35.41467782144876,0.9558680428439702
APTOS,1864d3411143.png,fsrcnn,27.966111018223078,0.9511473822245415
APTOS,1864d3411143.png,srcnn,36.210919892820435,0.8946379092128901
APTOS,186c1835eec5.png,bicubic,37.00813381347857,0.8917427509410865
APTOS,186c1835eec5.png,espcn,36.69067355831878,0.9322491977869719
APTOS,186c1835eec5.png,fsrcnn,29.611320347068645,0.8873282491478452
APTOS,186c1835eec5.png,srcnn,37.39430763270201,0.9402582844166556
APTOS,188219f2d9c6.png,bicubic,38.75011484929955,0.8817088108378095
APTOS,188219f2d9c6.png,espcn,38.51743516306604,0.9608939843604795
APTOS,188219f2d9c6.png,fsrcnn,29.985409279316105,0.9523724049217995
APTOS,188219f2d9c6.png,srcnn,39.41889858336597,0.9012971777291302
APTOS,1891698febce.png,bicubic,38.87135592193869,0.897430301535627
APTOS,1891698febce.png,espcn,34.68376179513491,0.9628263420715961
APTOS,1891698febce.png,fsrcnn,25.820013787151893,0.7836740018909835
APTOS,1891698febce.png,srcnn,40.686250811314494,0.96793701476739
APTOS,189cbbc9e5e3.png,bicubic,37.31191318928112,0.8791003266343894
APTOS,189cbbc9e5e3.png,espcn,36.89055261725119,0.9552601344677512
APTOS,189cbbc9e5e3.png,fsrcnn,28.81921677708741,0.9501157326770285
APTOS,189cbbc9e5e3.png,srcnn,37.347260436380026,0.8952338366708669
APTOS,18b7e34eab8f.png,bicubic,37.02731122996179,0.8921597322073112
APTOS,18b7e34eab8f.png,espcn,36.468774278141126,0.9215852814197986
APTOS,18b7e34eab8f.png,fsrcnn,32.25941061559264,0.8608956983814924
APTOS,18b7e34eab8f.png,srcnn,37.07636319275987,0.9314797585753988
APTOS,18b99159a14f.png,bicubic,37.24293439532205,0.8887678191392867
APTOS,18b99159a14f.png,espcn,36.857415360528194,0.9170093837482964
APTOS,18b99159a14f.png,fsrcnn,31.3579380113236,0.8554257006351639
APTOS,18b99159a14f.png,srcnn,37.41879098686402,0.9240424152906374
APTOS,18cde9649e90.png,bicubic,36.90853479732684,0.8790280682967649
APTOS,18cde9649e90.png,espcn,36.451930365294935,0.9551417650282764
APTOS,18cde9649e90.png,fsrcnn,29.349014817015483,0.9474447268293443
APTOS,18cde9649e90.png,srcnn,36.88264858951606,0.8950491502531625
APTOS,18ce0cdc473d.png,bicubic,38.74892660296184,0.9049267551870667
APTOS,18ce0cdc473d.png,espcn,35.93389183321783,0.9637589426186941
APTOS,18ce0cdc473d.png,fsrcnn,30.01099206427037,0.8809151955932935
APTOS,18ce0cdc473d.png,srcnn,39.62909500157262,0.9648694013793463
APTOS,190a309f2cc5.png,bicubic,38.99376659460292,0.8893870498570423
APTOS,190a309f2cc5.png,espcn,39.515599756114256,0.9705117765065964
APTOS,190a309f2cc5.png,fsrcnn,29.44772989209266,0.9425665553661347
APTOS,190a309f2cc5.png,srcnn,39.54873638130061,0.9111886708917707
APTOS,191cf5668f33.png,bicubic,37.423664752887454,0.8903083278264591
APTOS,191cf5668f33.png,espcn,37.09372939323935,0.9171931186871379
APTOS,191cf5668f33.png,fsrcnn,33.27300794896673,0.869609580758076
APTOS,191cf5668f33.png,srcnn,37.781702980969186,0.9287549267127236
APTOS,19545647508e.png,bicubic,37.00431375441539,0.8891379214465679
APTOS,19545647508e.png,espcn,36.26790670301153,0.9227502172143742
APTOS,19545647508e.png,fsrcnn,30.166003605259696,0.8700183632191968
APTOS,19545647508e.png,srcnn,36.871502678627344,0.918812009829235
APTOS,197af0de76e2.png,bicubic,36.800514800798176,0.8826730572050475
APTOS,197af0de76e2.png,espcn,36.335235967034045,0.9177543968022709
